ID,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction
7393,current,M,49,MEDIUM,11.6,6,394,1,15
132,current,M,49,MEDIUM,17.4,8,233,0,4
15200,current,M,42,MEDIUM,2.2,7,511,1,9
9579,current,M,56,HIGH,7.2,8,956,1,8
6648,current,F,32,LOW,8.4,9,656,1,3
4168,current,M,31,MEDIUM,4.4,5,698,0,5
4010,current,M,36,MEDIUM,16,1,395,0,18
388,current,F,44,MEDIUM,12,2,966,1,6
1823,current,M,28,MEDIUM,1.6,3,643,0,3
19964,current,M,44,LOW,19.2,4,446,1,20
3900,current,M,62,MEDIUM,21,10,883,1,7
4393,current,M,34,LOW,7,6,713,1,12
7935,current,M,33,MEDIUM,1.3,4,385,1,18
966,current,M,53,MEDIUM,26.4,1,883,1,10
10571,current,M,60,MEDIUM,24,6,623,1,7
1279,current,F,39,MEDIUM,13.3,10,314,1,19
1802,saving,M,28,MEDIUM,4.8,3,805,0,19
15552,current,M,28,MEDIUM,4,7,867,1,2
4256,current,M,51,MEDIUM,27.9,9,505,1,6
10261,current,M,30,MEDIUM,6,8,424,0,14
17337,current,M,32,MEDIUM,1.2,10,249,1,4
5514,saving,M,40,MEDIUM,18,7,623,0,17
18265,current,M,66,MEDIUM,9.2,4,771,1,8
10621,current,M,62,LOW,21,10,867,1,3
5153,current,M,34,MEDIUM,7,5,354,1,20
6064,current,M,51,MEDIUM,15.5,2,713,1,18
12109,current,M,27,MEDIUM,1.4,7,488,0,2
17232,current,F,44,MEDIUM,19.2,7,799,1,2
9653,current,M,46,MEDIUM,5.2,10,485,0,16
2823,current,F,32,HIGH,7.2,1,927,1,18
15366,current,M,42,MEDIUM,22,4,818,0,20
7164,current,M,33,MEDIUM,2.6,1,623,0,16
16274,current,M,49,MEDIUM,8.7,7,883,1,16
8859,current,M,40,MEDIUM,2,1,748,1,9
13540,current,M,34,LOW,5.6,7,812,1,16
11156,current,M,47,MEDIUM,2.7,7,801,1,15
5512,current,M,35,HIGH,10.5,9,658,1,9
10980,current,M,37,LOW,15.3,8,723,0,13
13463,current,M,33,LOW,7.8,4,464,0,20
19305,saving,M,61,LOW,8.2,10,535,1,14
1942,current,M,33,MEDIUM,7.8,8,968,1,8
18272,current,M,64,MEDIUM,22,1,743,0,19
16869,current,M,47,LOW,18.9,4,394,1,17
14372,current,M,66,MEDIUM,32.2,5,512,1,17
42,current,M,58,LOW,38,10,858,1,13
6199,current,M,221,MEDIUM,100.5,10,575,1,20
12429,current,M,34,MEDIUM,8.4,3,245,0,16
11215,current,M,33,MEDIUM,6.5,7,296,1,19
19563,current,M,47,LOW,8.1,7,805,1,15
14881,current,M,120,MEDIUM,20,3,370,1,5
543,current,M,66,HIGH,41.4,9,883,0,3
3773,current,M,55,MEDIUM,21,2,805,1,6
8091,current,M,33,MEDIUM,7.8,9,858,1,13
7826,current,M,31,MEDIUM,6.6,4,233,1,20
18070,current,M,55,MEDIUM,24.5,4,516,1,11
6694,current,M,28,MEDIUM,2.4,9,355,1,13
3136,current,F,118,LOW,49,7,595,1,7
4382,current,M,25,HIGH,1.5,5,614,1,16
2198,current,M,53,LOW,13.2,6,626,0,13
1931,current,M,38,LOW,7.2,7,445,0,20
13548,current,M,28,MEDIUM,8,4,270,1,20
8337,current,M,62,MEDIUM,29.4,5,300,0,15
16217,current,M,35,MEDIUM,4.5,5,535,1,20
5597,saving,M,53,MEDIUM,9.9,7,366,1,9
5669,current,M,53,HIGH,19.8,10,324,1,20
16229,current,M,40,MEDIUM,14,6,508,1,2
17013,current,M,66,MEDIUM,9.2,1,488,1,9
9925,saving,M,47,MEDIUM,21.6,10,700,1,6
4396,current,M,51,MEDIUM,27.9,1,710,1,4
17662,current,F,32,MEDIUM,2.4,1,249,1,7
9189,current,M,62,MEDIUM,4.2,5,656,1,15
4076,current,F,47,LOW,13.5,8,693,0,7
9170,saving,M,47,MEDIUM,8.1,9,525,0,5
6803,current,M,40,MEDIUM,4,10,249,1,15
16569,current,M,60,MEDIUM,24,9,753,1,20
18506,current,M,33,LOW,13,9,653,1,6
7446,current,M,44,MEDIUM,24,6,330,1,8
2219,current,M,40,LOW,2,3,249,1,2
15419,current,M,63,MEDIUM,43,1,937,1,16
8522,current,M,37,MEDIUM,1.7,7,887,1,14
13854,current,M,44,MEDIUM,21.6,10,908,1,16
9988,current,M,120,MEDIUM,10,6,748,0,20
188,current,M,30,MEDIUM,5,5,516,1,17
5221,current,M,32,MEDIUM,9.6,4,743,1,13
16310,saving,M,42,MEDIUM,11,5,523,1,13
650,current,M,50,MEDIUM,18,5,594,1,9
10341,current,M,40,MEDIUM,4,8,247,1,17
3996,current,M,33,MEDIUM,13,8,614,1,16
9078,current,F,47,MEDIUM,13.5,5,536,1,4
9638,current,F,32,MEDIUM,10.8,2,623,0,17
19181,current,M,66,MEDIUM,9.2,1,355,0,20
5790,current,F,66,LOW,4.6,7,805,1,14
10382,current,M,33,MEDIUM,13,6,887,0,7
15822,current,M,29,MEDIUM,7.2,10,505,1,14
16839,current,M,42,MEDIUM,11,6,836,0,19
7184,current,M,53,HIGH,13.2,7,536,1,11
6590,current,M,30,MEDIUM,8,8,723,1,2
17879,current,M,56,LOW,14.4,4,516,1,16
352,current,M,35,HIGH,13.5,10,464,1,17
4210,current,M,42,MEDIUM,2.2,2,653,0,3
12669,current,M,34,LOW,12.6,8,245,1,15
5186,current,M,66,MEDIUM,23,6,507,1,10
3103,saving,M,60,MEDIUM,28,8,708,0,10
267,current,M,56,MEDIUM,36,5,324,0,4
10386,current,M,27,LOW,5.6,10,814,1,16
15522,saving,M,53,LOW,13.2,9,324,0,20
18875,current,M,33,MEDIUM,1.3,5,299,1,11
5546,current,M,35,MEDIUM,4.5,3,488,1,18
17721,current,M,55,MEDIUM,10.5,7,247,1,13
2374,current,M,37,MEDIUM,17,1,653,0,5
801,current,M,56,MEDIUM,10.8,6,686,1,7
8506,current,M,46,LOW,20.8,3,394,1,3
1779,current,M,62,MEDIUM,33.6,10,554,1,18
17946,current,M,28,MEDIUM,5.6,10,748,1,3
12021,saving,M,37,MEDIUM,1.7,9,860,1,4
9280,current,M,62,MEDIUM,16.8,6,505,0,7
17009,current,M,63,MEDIUM,8.6,3,863,1,7
9938,current,M,39,HIGH,15.2,4,858,1,11
17101,current,M,55,MEDIUM,21,1,708,1,15
19113,current,M,42,MEDIUM,17.6,3,864,1,2
1936,current,F,33,LOW,5.2,7,882,0,5
12994,current,M,44,MEDIUM,2.4,9,305,1,18
10548,saving,F,61,MEDIUM,20.5,7,269,1,12
8906,current,M,55,MEDIUM,3.5,7,258,1,5
6421,saving,M,35,MEDIUM,12,10,305,1,13
3698,current,M,53,MEDIUM,6.6,4,643,1,15
11465,current,F,44,LOW,24,7,684,1,7
17484,current,M,28,MEDIUM,8,9,723,1,11
1870,saving,M,53,MEDIUM,9.9,4,805,0,11
7205,current,M,32,MEDIUM,8.4,7,485,1,5
3318,current,F,31,MEDIUM,1.1,4,863,0,18
4573,current,F,27,LOW,7,3,249,1,17
13330,current,F,60,MEDIUM,20,5,801,1,10
450,current,M,46,MEDIUM,2.6,2,748,1,6
4902,current,M,51,MEDIUM,15.5,5,537,1,3
10948,current,M,42,MEDIUM,4.4,1,814,1,15
8624,current,M,62,MEDIUM,42,8,267,1,6
5739,current,M,66,MEDIUM,27.6,8,823,1,6
3219,current,M,222,LOW,121.2,9,485,1,15
19418,saving,M,62,LOW,33.6,3,394,1,9
17922,current,F,34,MEDIUM,5.6,9,269,1,19
1519,saving,M,34,LOW,9.8,6,464,0,10
5803,current,F,38,MEDIUM,7.2,9,631,0,16
11684,current,M,39,LOW,13.3,8,385,1,4
1572,current,M,28,MEDIUM,7.2,9,503,1,17
19636,current,M,28,MEDIUM,0.8,10,858,1,13
15340,current,M,66,MEDIUM,18.4,10,248,1,10
11581,current,M,32,MEDIUM,10.8,2,887,1,17
15033,current,M,31,MEDIUM,3.3,4,974,1,14
11561,current,M,49,LOW,17.4,1,723,1,3
5236,current,M,38,MEDIUM,3.6,1,631,1,4
16740,current,M,38,MEDIUM,10.8,8,685,1,10
15947,current,M,33,MEDIUM,10.4,6,363,1,18
7193,saving,F,44,MEDIUM,2.4,9,864,1,5
19895,current,M,47,MEDIUM,16.2,5,966,1,15
15913,current,M,61,LOW,28.7,10,536,0,14
9488,current,M,37,MEDIUM,13.6,4,723,1,18
13705,current,M,38,MEDIUM,16.2,4,700,0,6
82,current,M,60,MEDIUM,4,7,355,1,9
8685,current,M,40,MEDIUM,10,5,883,1,20
12875,current,M,30,MEDIUM,3,6,516,1,16
15138,current,M,67,MEDIUM,14.1,9,867,0,13
19320,current,M,47,LOW,2.7,6,454,0,10
11333,current,M,55,MEDIUM,7,9,809,1,11
12369,current,M,53,MEDIUM,13.2,4,582,1,10
13151,current,M,34,MEDIUM,12.6,9,683,1,3
12936,current,M,66,HIGH,32.2,4,614,0,18
11918,saving,M,66,MEDIUM,23,7,249,1,15
16882,saving,M,30,LOW,7,10,685,0,9
3505,saving,M,27,MEDIUM,2.8,5,809,1,10
485,current,M,30,LOW,4,9,485,0,7
10118,current,F,27,MEDIUM,4.2,10,958,0,15
2704,saving,M,49,MEDIUM,20.3,5,386,1,15
13833,current,M,67,MEDIUM,9.4,1,737,1,14
19548,current,M,30,MEDIUM,2,10,631,1,5
7053,current,M,37,LOW,17,2,887,1,10
4844,current,M,40,LOW,4,10,233,1,11
1120,current,M,62,MEDIUM,21,9,958,1,6
741,saving,M,30,LOW,5,1,314,1,9
3555,current,M,37,MEDIUM,15.3,3,748,1,15
17567,saving,M,42,MEDIUM,17.6,10,538,1,10
5463,current,M,30,LOW,5,5,966,1,19
15443,current,M,37,MEDIUM,11.9,7,267,1,13
5666,current,M,33,MEDIUM,1.3,4,771,1,15
15449,saving,M,27,MEDIUM,7,2,748,1,12
15489,current,M,27,MEDIUM,2.1,3,880,0,8
18512,current,M,38,MEDIUM,18,1,805,0,11
16720,current,M,31,MEDIUM,9.9,4,330,1,2
13370,current,M,66,MEDIUM,9.2,6,516,1,18
18969,current,F,38,LOW,9,1,638,1,4
17060,current,M,53,MEDIUM,33,9,867,1,14
14754,current,M,34,HIGH,2.8,5,249,1,8
18482,current,M,44,MEDIUM,21.6,5,505,1,5
14063,current,M,60,MEDIUM,36,4,743,1,12
12316,current,M,32,MEDIUM,4.8,6,249,1,4
15442,current,M,120,MEDIUM,90,1,685,1,2
8598,current,M,36,MEDIUM,4.8,4,233,1,11
1267,current,M,30,MEDIUM,9,4,450,1,16
902,current,M,28,LOW,8,1,424,1,13
11308,current,M,223,MEDIUM,20.3,10,505,1,7
4020,current,M,58,LOW,7.6,4,760,0,12
496,current,M,33,MEDIUM,7.8,10,713,0,3
16669,current,M,53,HIGH,23.1,3,244,1,7
1057,current,M,33,MEDIUM,6.5,8,958,1,19
5451,current,M,29,MEDIUM,7.2,10,743,0,11
16635,current,M,30,LOW,5,5,653,1,16
18627,current,M,47,LOW,18.9,5,486,1,15
6840,saving,M,44,MEDIUM,19.2,1,485,1,3
523,current,M,63,LOW,43,6,305,1,2
11177,current,M,28,MEDIUM,3.2,3,258,0,10
18668,current,M,62,HIGH,33.6,5,506,1,8
14200,saving,M,37,MEDIUM,11.9,8,796,1,10
18625,current,F,66,MEDIUM,32.2,8,958,1,13
13596,current,M,33,MEDIUM,7.8,5,760,0,11
8093,current,M,33,MEDIUM,5.2,5,537,1,17
4613,current,M,42,MEDIUM,19.8,9,737,1,16
2264,current,M,67,MEDIUM,28.2,10,269,1,17
3785,current,F,35,LOW,13.5,7,855,1,13
10954,current,M,37,HIGH,11.9,5,296,1,14
18376,saving,M,33,MEDIUM,6.5,2,395,1,13
467,current,M,33,MEDIUM,9.1,4,737,0,12
10108,current,M,61,LOW,20.5,2,623,1,11
14991,current,M,29,MEDIUM,9,1,708,0,8
3446,current,M,53,LOW,6.6,10,653,1,3
6285,current,M,28,LOW,3.2,8,867,1,18
15117,current,M,35,LOW,1.5,4,385,1,11
14930,current,M,30,MEDIUM,5,4,503,0,3
16606,current,M,28,LOW,4.8,7,723,1,20
4926,current,M,35,MEDIUM,6,10,700,1,10
14389,current,M,38,HIGH,16.2,8,324,1,9
3153,current,M,28,MEDIUM,7.2,1,639,1,13
7334,current,M,37,MEDIUM,15.3,6,802,1,6
10535,current,M,63,MEDIUM,4.3,3,685,1,14
852,current,M,53,MEDIUM,16.5,7,536,0,12
19758,current,M,35,MEDIUM,9,4,503,0,6
15094,current,M,35,MEDIUM,4.5,1,866,1,2
17147,saving,M,32,MEDIUM,7.2,2,700,1,4
5085,saving,M,56,HIGH,36,10,750,1,9
13600,current,M,66,LOW,32.2,4,867,0,6
18999,current,M,118,MEDIUM,68.6,9,647,1,18
9685,current,M,55,MEDIUM,31.5,8,700,1,15
8962,current,M,47,MEDIUM,18.9,4,736,1,4
10097,current,M,50,MEDIUM,12,8,858,1,10
12777,current,F,38,LOW,7.2,9,537,1,4
12438,current,M,29,HIGH,0.9,1,299,1,4
9847,current,M,64,LOW,30.8,2,395,1,18
7269,saving,M,32,MEDIUM,9.6,6,700,1,13
11771,current,M,25,MEDIUM,5,2,658,0,3
13879,saving,M,53,LOW,13.2,1,233,0,14
9743,current,M,30,MEDIUM,3,1,638,1,5
17589,current,M,31,MEDIUM,11,4,723,1,15
17161,current,M,53,LOW,9.9,7,366,0,11
6552,current,M,47,LOW,13.5,7,516,1,20
17350,saving,F,37,MEDIUM,10.2,6,454,0,10
19073,current,M,47,MEDIUM,16.2,3,809,1,4
623,current,M,35,HIGH,3,1,537,1,11
15409,current,M,28,MEDIUM,0.8,5,314,0,14
9790,current,M,33,MEDIUM,1.3,6,700,1,2
9958,saving,F,29,MEDIUM,7.2,9,511,1,18
212,current,M,60,LOW,4,5,248,1,15
7988,saving,M,49,HIGH,14.5,10,626,1,10
643,current,M,46,LOW,23.4,4,249,1,8
6899,current,M,29,MEDIUM,9,8,710,0,10
1715,current,M,64,MEDIUM,13.2,10,743,1,18
4498,current,F,37,HIGH,17,7,771,1,20
9626,current,M,63,MEDIUM,43,1,958,1,5
6146,saving,M,53,MEDIUM,3.3,10,354,1,17
12186,current,M,34,LOW,1.4,8,424,1,16
19596,current,M,51,MEDIUM,21.7,8,700,1,3
18177,current,M,37,MEDIUM,15.3,9,446,0,19
19131,current,M,56,MEDIUM,36,9,626,1,16
5945,current,M,42,MEDIUM,4.4,5,315,1,16
6129,current,M,34,MEDIUM,8.4,5,324,1,19
16061,current,M,37,HIGH,11.9,10,802,1,19
1084,saving,M,47,HIGH,2.7,2,486,1,8
14570,current,M,63,MEDIUM,4.3,6,969,1,6
18578,current,M,49,LOW,20.3,9,249,1,8
19969,current,M,34,MEDIUM,4.2,7,713,1,2
11538,current,M,30,MEDIUM,4,8,355,1,5
1713,current,M,35,LOW,7.5,10,796,1,8
8013,current,M,66,MEDIUM,46,3,700,0,5
7118,current,M,44,MEDIUM,19.2,9,867,1,3
16285,current,M,28,LOW,4.8,8,700,0,18
1463,current,M,64,MEDIUM,13.2,2,801,1,19
10574,current,F,32,MEDIUM,2.4,4,355,1,11
982,current,M,33,MEDIUM,13,9,537,1,6
12500,current,M,53,MEDIUM,33,8,883,0,17
15487,current,M,37,LOW,1.7,10,653,1,9
6355,current,F,28,HIGH,0.8,9,708,0,2
9503,current,M,27,LOW,1.4,5,523,1,14
7886,current,M,44,MEDIUM,19.2,4,503,1,11
2439,current,M,40,MEDIUM,4,6,867,1,18
4136,current,M,60,LOW,24,5,771,0,20
13579,current,M,44,MEDIUM,7.2,3,299,0,5
6061,current,M,42,MEDIUM,15.4,8,485,1,18
283,current,F,219,MEDIUM,99.5,4,809,1,11
6920,saving,M,47,HIGH,8.1,5,517,1,15
8910,current,M,60,LOW,12,3,537,1,13
12834,saving,M,53,HIGH,29.7,8,966,1,10
13184,current,M,47,MEDIUM,16.2,2,950,1,9
1254,current,M,62,LOW,33.6,10,355,1,17
14773,current,F,34,LOW,12.6,1,886,1,19
19737,current,M,39,MEDIUM,19,6,957,1,5
17108,current,M,65,HIGH,13.5,6,748,1,15
12855,saving,M,53,MEDIUM,13.2,2,614,1,15
1443,current,M,34,MEDIUM,14,4,523,0,2
4960,current,M,60,MEDIUM,24,3,683,1,16
19032,current,M,37,MEDIUM,6.8,2,428,1,19
10963,current,M,32,MEDIUM,8.4,10,945,1,4
23,current,F,40,MEDIUM,12,4,385,1,18
4741,current,M,25,MEDIUM,4.5,1,523,0,4
14171,saving,F,53,MEDIUM,3.3,10,908,1,17
289,current,M,62,LOW,33.6,5,233,0,19
14672,current,F,42,MEDIUM,6.6,8,748,1,17
17659,saving,M,44,MEDIUM,16.8,6,968,1,14
8997,current,M,62,MEDIUM,33.6,6,330,0,19
5585,current,M,38,MEDIUM,16.2,1,914,0,17
8547,current,M,33,MEDIUM,5.2,9,748,1,18
19296,current,M,37,MEDIUM,6.8,2,743,1,18
1520,current,M,223,MEDIUM,162.4,6,628,0,9
7688,current,M,40,MEDIUM,6,7,503,1,5
531,current,M,66,MEDIUM,9.2,10,538,1,16
15611,current,M,61,LOW,36.9,9,708,0,3
2687,current,M,55,HIGH,24.5,3,537,0,9
7052,current,M,53,MEDIUM,9.9,9,924,1,17
19551,current,M,60,MEDIUM,16,2,268,1,18
8996,current,M,49,MEDIUM,17.4,10,958,1,20
14563,current,M,29,LOW,0.9,7,623,0,11
9502,current,M,58,MEDIUM,34.2,7,683,1,9
17300,saving,M,53,MEDIUM,19.8,5,914,1,8
17540,current,M,33,LOW,7.8,6,911,0,3
14079,current,F,47,MEDIUM,5.4,4,516,1,4
10470,saving,M,47,MEDIUM,18.9,4,233,1,4
9402,saving,M,64,MEDIUM,44,5,866,1,5
3281,current,M,35,LOW,6,3,748,1,16
13668,current,M,53,MEDIUM,9.9,3,867,1,14
6999,current,M,34,MEDIUM,9.8,4,638,0,15
12483,current,M,33,MEDIUM,1.3,5,258,1,15
3596,current,M,37,MEDIUM,1.7,2,683,1,6
17901,current,M,67,HIGH,9.4,9,855,1,20
15520,saving,F,34,MEDIUM,4.2,6,860,0,3
15042,current,M,33,MEDIUM,2.6,9,802,1,8
12128,current,M,35,MEDIUM,3,1,685,0,10
3817,current,M,30,LOW,8,2,683,1,12
9794,current,M,33,LOW,11.7,6,516,1,9
9508,current,M,66,LOW,36.8,4,424,0,5
9286,saving,M,37,LOW,1.7,1,653,1,10
12567,saving,M,60,MEDIUM,28,8,355,1,7
19575,current,M,66,MEDIUM,36.8,4,588,1,20
13328,saving,M,33,LOW,1.3,3,536,1,20
13413,current,M,47,MEDIUM,13.5,1,243,1,9
14222,saving,M,64,LOW,13.2,8,623,0,13
12580,current,M,62,MEDIUM,16.8,9,485,1,2
19637,current,M,66,LOW,36.8,6,370,1,13
17884,current,M,40,LOW,12,3,858,1,4
8056,current,M,47,MEDIUM,24.3,6,914,1,10
9003,current,M,47,MEDIUM,13.5,10,723,0,20
10478,current,M,66,MEDIUM,32.2,5,511,1,16
19601,saving,M,47,HIGH,2.7,5,299,1,6
15175,current,M,63,MEDIUM,4.3,1,537,1,16
3418,current,M,118,MEDIUM,29.4,4,924,0,15
13253,current,M,53,MEDIUM,6.6,5,267,1,8
15684,saving,M,66,MEDIUM,46,7,684,0,3
12789,saving,M,66,MEDIUM,32.2,1,385,1,8
1557,current,M,29,LOW,2.7,6,486,1,10
1297,current,M,30,LOW,4,1,249,1,16
11979,saving,M,35,MEDIUM,1.5,9,249,1,17
16713,current,M,38,MEDIUM,3.6,4,914,0,9
18846,current,M,66,LOW,23,7,921,1,12
1876,current,M,37,HIGH,5.1,2,486,1,4
14794,saving,F,51,MEDIUM,31,8,245,1,3
16316,current,M,61,MEDIUM,28.7,6,265,1,16
13319,current,M,64,LOW,26.4,1,454,0,14
10699,current,M,44,MEDIUM,4.8,5,511,1,16
10271,saving,F,37,LOW,10.2,2,748,1,9
37,current,M,29,MEDIUM,0.9,10,575,1,9
3974,current,M,53,LOW,26.4,4,708,0,2
11927,saving,M,47,LOW,21.6,3,743,1,10
16105,current,M,35,HIGH,4.5,3,394,0,14
5472,current,M,34,LOW,4.2,4,620,1,16
14792,current,M,33,MEDIUM,6.5,1,305,1,12
10960,current,F,28,MEDIUM,2.4,2,743,1,3
1047,saving,F,42,LOW,19.8,8,644,0,5
15858,current,M,53,LOW,9.9,1,385,1,14
9553,saving,M,46,LOW,5.2,10,536,1,16
9438,current,F,30,LOW,7,4,653,1,9
9851,saving,M,33,MEDIUM,6.5,10,536,0,18
16750,current,M,33,MEDIUM,11.7,5,485,1,19
19786,saving,M,56,MEDIUM,3.6,3,614,0,17
13283,current,M,32,LOW,4.8,3,863,1,2
19187,current,M,28,MEDIUM,1.6,8,748,1,14
16204,saving,M,53,MEDIUM,19.8,2,685,1,9
14528,saving,M,40,MEDIUM,18,2,488,1,18
8107,current,M,66,MEDIUM,9.2,6,394,1,16
875,current,M,40,LOW,4,5,508,1,7
9059,current,M,32,MEDIUM,12,9,883,1,13
12009,saving,M,66,HIGH,32.2,8,866,1,3
18990,current,M,33,MEDIUM,2.6,9,809,1,8
6904,saving,M,32,MEDIUM,3.6,10,245,0,6
15950,current,F,44,MEDIUM,24,9,867,1,7
13764,current,M,53,MEDIUM,3.3,1,464,1,10
17224,current,M,33,LOW,1.3,5,355,1,5
4932,current,M,46,MEDIUM,23.4,5,243,1,15
19310,current,F,47,HIGH,8.1,10,324,1,2
4638,current,M,37,MEDIUM,15.3,7,537,1,17
17448,saving,M,55,MEDIUM,17.5,10,385,1,10
15896,current,M,47,MEDIUM,13.5,3,372,1,6
4100,current,M,66,MEDIUM,27.6,2,928,0,13
14315,saving,M,42,MEDIUM,22,4,653,1,10
17387,current,F,47,HIGH,10.8,4,243,0,16
11693,current,M,33,LOW,5.2,5,628,1,4
5889,current,M,32,MEDIUM,1.2,4,928,1,17
18271,saving,M,40,HIGH,18,9,448,0,20
8922,current,M,44,MEDIUM,19.2,2,330,1,7
9926,current,M,37,MEDIUM,1.7,5,270,1,14
5586,current,M,32,MEDIUM,9.6,2,537,0,11
596,current,F,34,MEDIUM,14,3,386,0,18
19458,current,M,34,HIGH,14,2,249,1,19
19101,saving,M,37,HIGH,10.2,10,887,0,15
1110,current,M,42,MEDIUM,6.6,10,809,0,7
14139,current,F,29,MEDIUM,7.2,6,644,0,17
3046,current,M,37,MEDIUM,5.1,6,805,0,7
3134,current,M,33,LOW,13,4,743,1,13
7342,current,M,47,HIGH,10.8,7,957,1,5
136,current,M,38,MEDIUM,10.8,2,809,0,14
14514,current,M,42,LOW,17.6,7,683,1,20
16519,current,M,69,MEDIUM,44.1,7,737,1,10
19400,current,M,69,LOW,9.8,10,354,1,9
8587,current,M,37,MEDIUM,11.9,6,638,1,4
18313,current,F,35,MEDIUM,15,1,508,1,20
19158,current,M,33,MEDIUM,6.5,2,809,1,3
19030,saving,M,35,LOW,12,6,245,0,15
2802,current,M,33,MEDIUM,7.8,2,374,1,3
19210,current,M,38,HIGH,14.4,10,256,1,7
19080,current,M,47,LOW,5.4,4,503,1,7
8904,current,M,58,MEDIUM,15.2,8,633,1,18
18865,current,F,60,MEDIUM,40,9,700,1,16
18694,current,F,40,MEDIUM,20,6,866,1,16
16142,current,M,32,LOW,2.4,2,771,1,6
12514,current,M,37,MEDIUM,13.6,1,743,0,3
1529,saving,M,47,MEDIUM,18.9,8,331,1,14
3417,saving,F,44,MEDIUM,14.4,8,385,0,7
4950,current,M,66,MEDIUM,9.2,1,656,1,16
5566,current,M,56,LOW,28.8,3,685,1,14
2817,current,M,44,MEDIUM,24,9,537,1,16
11372,current,M,53,MEDIUM,16.5,4,386,1,14
7575,saving,F,223,LOW,203,9,700,1,15
14127,current,M,46,LOW,18.2,2,614,1,16
15034,saving,M,66,LOW,32.2,10,247,1,19
463,current,M,33,HIGH,1.3,4,836,0,12
4851,current,M,64,MEDIUM,39.6,3,296,0,20
16896,current,F,47,LOW,10.8,6,818,1,11
254,saving,M,60,MEDIUM,16,5,274,1,10
10633,current,F,47,MEDIUM,24.3,3,700,1,3
12115,current,M,60,MEDIUM,24,6,639,0,14
8511,current,M,27,MEDIUM,6.3,5,536,0,12
19981,current,M,44,MEDIUM,16.8,5,626,1,2
13125,current,M,28,MEDIUM,6.4,7,588,1,3
18079,current,M,63,LOW,34.4,10,750,1,9
5157,current,M,58,MEDIUM,15.2,2,883,0,13
11261,saving,M,40,HIGH,16,10,249,1,12
7403,current,M,66,LOW,36.8,5,966,1,19
11710,current,F,29,LOW,6.3,2,966,1,8
18757,saving,M,47,MEDIUM,24.3,9,963,0,4
18799,saving,M,53,LOW,33,5,269,1,12
19902,current,M,67,MEDIUM,42.3,1,270,1,20
2247,saving,M,66,HIGH,32.2,7,454,1,3
10131,current,M,33,MEDIUM,13,4,658,1,8
128,current,M,49,LOW,5.8,10,628,1,13
14186,current,M,30,LOW,7,4,314,0,5
3415,current,M,62,MEDIUM,42,3,324,0,9
2065,current,M,29,MEDIUM,5.4,6,249,1,3
8516,current,M,42,MEDIUM,6.6,4,945,0,4
16300,current,F,30,LOW,6,4,324,0,11
9606,current,M,40,HIGH,20,9,516,1,13
3858,current,M,32,MEDIUM,4.8,7,537,1,2
8306,current,M,33,MEDIUM,3.9,5,966,0,2
11405,saving,M,42,LOW,11,3,274,1,18
4266,current,F,60,LOW,20,8,686,1,10
1058,current,M,53,LOW,33,4,708,0,15
2880,current,M,53,MEDIUM,13.2,7,508,0,15
14501,current,M,35,HIGH,1.5,2,486,0,12
13984,current,M,120,MEDIUM,90,10,809,1,17
17505,saving,M,50,MEDIUM,6,6,594,1,19
18683,current,M,40,MEDIUM,10,8,516,1,3
18260,saving,M,47,MEDIUM,24.3,5,315,1,6
9349,current,M,31,HIGH,3.3,3,644,1,14
2090,current,M,25,MEDIUM,4.5,1,974,1,6
4836,current,M,58,LOW,30.4,1,554,1,7
15927,current,F,56,LOW,3.6,9,883,1,13
5515,current,M,53,MEDIUM,29.7,8,554,0,17
19333,current,M,33,LOW,9.1,4,653,1,3
14753,current,F,40,LOW,6,8,454,1,15
13422,current,M,33,MEDIUM,6.5,2,626,1,10
11070,current,M,66,MEDIUM,46,7,554,1,19
17068,current,F,34,MEDIUM,4.2,2,536,1,13
17225,current,M,63,MEDIUM,17.2,9,394,1,19
16398,current,M,42,MEDIUM,11,4,855,1,19
15801,current,M,30,HIGH,6,9,867,1,18
12498,saving,M,33,LOW,10.4,10,658,1,12
14511,current,M,62,MEDIUM,4.2,5,448,0,11
17630,current,M,28,LOW,4,4,536,0,16
14954,current,M,37,HIGH,11.9,3,748,0,8
12849,current,M,51,MEDIUM,6.2,7,693,0,7
13953,saving,F,44,MEDIUM,9.6,4,683,1,10
2257,current,M,47,LOW,10.8,9,653,0,3
10047,current,M,37,MEDIUM,11.9,7,248,1,12
14046,current,M,28,MEDIUM,5.6,9,867,1,11
3992,current,M,49,MEDIUM,5.8,2,428,1,19
12439,current,M,40,MEDIUM,16,9,249,1,8
15696,current,M,38,MEDIUM,5.4,10,300,1,14
7423,current,F,44,MEDIUM,7.2,6,750,1,13
7434,current,M,33,MEDIUM,13,2,743,1,6
2118,current,M,33,MEDIUM,9.1,7,394,1,15
19273,current,M,66,MEDIUM,46,6,708,1,3
14009,saving,M,62,LOW,21,7,737,1,3
18718,current,M,28,MEDIUM,2.4,8,805,1,7
1537,saving,F,37,MEDIUM,11.9,4,626,0,13
11478,current,M,47,MEDIUM,8.1,8,249,1,2
18207,current,M,220,LOW,160,5,653,0,5
258,saving,M,53,MEDIUM,26.4,1,485,0,11
15894,current,M,62,MEDIUM,16.8,6,883,1,11
18706,current,M,47,MEDIUM,21.6,9,385,1,12
