ID,cc_cons
16944,8675
15168,16944
1353,6848
12740,13279
6243,14555
17383,12595
17407,2627
17836,17526
16877,18029
17928,124079
1470,17134
18709,11778
8350,2030
1682,14388
8558,18167
5038,16305
17406,11621
7644,391498
3855,13856
12242,17370
12981,290173
8340,12366
12350,1245
13538,3856
11783,2587
14749,2157
4590,7191
5772,14056
5461,111530
9690,12910
7728,12713
8710,14015
9773,179607
11118,8317
7779,13508
10933,7624
7567,7657
19100,230383
3015,97565
14931,1694
14140,3620
12749,5339
993,21
1197,2521
11281,290297
7454,18386
18667,14338
17323,6682
6733,18309
514,504
12672,16698
3684,19713
3347,18871
18980,300047
17741,11330
16621,130383
16127,10432
3323,5553
1581,84185
16428,2035
17112,130844
17740,18047
17324,18533
15484,16005
14238,89912
19436,18813
18528,2669
16643,5910
7462,13307
2449,7740
5401,10710
16708,10545
850,13502
3061,287506
4941,7008
14663,9388
19745,7339
2134,3028
3288,16191
8159,11601
16120,647
1937,6046
11339,101717
2608,309424
12649,318208
18743,19268
12029,6776
1314,10289
12377,101275
18091,400170
9720,2986
14767,2886
7025,14863
18566,15003
19147,13238
5070,3526
5631,124206
6218,2312
15773,447
16523,298829
18294,596
12776,9916
11598,106
3032,31937
19559,1429
14016,306163
1152,13387
12538,323302
3403,18932
1454,16815
2549,5830
257,136918
2769,2178
1471,6364
10756,5647
10860,2781
3211,8477
18984,13642
8006,304578
5062,11288
12414,403476
14653,7299
3830,11045
12064,12047
5176,13437
15642,14915
3076,287828
297,8715
10291,312313
12223,37960
18237,12794
4656,634
4503,564
18190,302752
1348,16733
360,123314
5313,3644
18131,297382
7891,1258
9294,10243
15593,15635
465,1539
9121,5470
4183,12314
17864,18226
7108,15818
5656,13382
3531,5239
13581,3051
2737,8556
7686,10091
6864,830
3694,164489
5068,13251
8731,34058
6194,111080
1384,13226
17421,169810
8089,6797
16680,17797
1182,17064
11867,123105
4700,12636
14623,5431
5333,1277
8190,6447
18169,15648
5651,15805
15769,11546
1334,12527
4945,8965
11494,11143
638,12076
10174,6982
15713,20403
5343,488
17032,19574
1097,11046
14807,3518
13688,857
8611,4254
5535,5149
2566,3514
18481,336
235,17447
18078,20352
8044,17549
18972,4887
13120,10387
5301,3334
4778,13050
109,2056
17655,103507
8051,335248
12596,6947
15796,405850
16169,15643
17848,3366
14636,16523
3946,5359
4711,10324
16511,14640
4740,7696
14634,20037
6222,38828
361,3031
16331,10459
17330,13804
13018,18191
13313,1640
13629,18270
1004,3834
3515,115302
4579,119987
9805,13274
6479,9896
3244,295793
11971,2957
7247,2156
13718,11660
17825,18107
17338,14086
19084,11926
8458,10422
5365,5265
427,12499
6653,5649
19846,1211
3116,10850
9360,2036
15909,14004
9355,4269
19866,17966
8408,8048
10402,14056
1105,15625
3961,3222
2088,37529
13785,7164
13933,136071
4457,11030
9444,4979
2555,3276
14081,10832
5124,179050
1119,888
2390,1856
4322,290
1530,20108
6608,15843
578,2913
1255,399
15771,7895
18708,654
12025,257785
18007,7540
17629,7283
13595,6312
2180,17310
3604,6366
3506,16189
17527,2943
6067,8024
19133,18101
5958,1216
19266,8856
11013,9305
16082,5289
13302,8205
3588,1587
4598,171122
14971,6033
13645,17632
12424,12693
16890,17074
1884,16141
15224,3277
16226,16405
13987,18896
3909,396
6942,11696
18197,2367
3254,115670
13801,339644
17423,3270
10153,6326
4744,17421
10104,338335
8440,6769
9702,19076
2401,16354
11524,15726
6083,8657
2798,9597
6952,6996
18945,2340
3643,12390
15607,308079
18919,8010
18179,18680
18186,171686
3541,301394
17012,1327
534,18341
8593,6905
9541,4753
12204,11224
2502,12680
952,14033
18094,15210
7402,7639
12093,15480
3641,3061
8331,8525
16452,7687
11563,1033
17780,11697
9985,14025
14448,6225
14390,10826
18475,14851
2173,27
13874,7970
15746,2478
17280,8558
2804,1570
5361,3099
16257,141291
12587,14947
1707,19777
17817,15366
8635,14248
1258,123369
17932,2979
4671,1866
10001,12878
6273,14419
11990,1908
4786,93951
14962,14936
18328,9906
16813,9595
16020,17981
6031,10142
7956,19648
17198,38650
15983,12333
1268,6802
11514,18313
614,16187
19523,334783
19736,6817
4959,8426
14343,19967
16006,9026
16221,9241
1567,13091
19018,14927
19464,18046
3305,140390
8464,10736
16913,8864
3874,966
9627,8281
11079,15708
15864,344520
17264,4366
3629,10937
178,89065
8198,13999
15199,19225
19879,13543
3477,12874
19764,40055
5825,17799
17472,16940
9101,13679
12492,17665
15798,6036
19331,8736
12924,9271
6097,16424
5412,93733
13254,205870
2681,134881
7528,90241
5962,1873
8988,3570
12108,9693
10082,11754
17160,25647
16849,303271
13657,991
6181,5774
5946,5498
14568,16843
8907,13309
15824,3460
3480,16581
3700,11549
2771,16647
13731,309800
4219,892
1805,8360
1799,20003
1963,13291
14236,17009
18473,11232
3563,549
18735,2928
2680,142025
13089,13448
11922,17935
5220,17013
4676,5411
15258,9875
1776,15227
9998,12646
8066,40
6665,5630
3509,7910
14473,3183
9197,8772
8691,8916
1396,173274
18811,170
19869,1321
9826,6331
6193,695
1138,11293
9127,6048
9949,230
1825,14145
11912,8524
12767,16386
10727,321416
6389,7686
9419,13389
8274,238955
4556,10074
11418,9832
9679,11378
7949,3611
19343,18157
12902,4702
2550,12709
18761,113969
11015,14234
8320,17040
9942,15256
18904,9969
13462,7485
13447,86038
14434,140798
14822,10511
1447,5425
8507,18428
13602,15778
16790,8855
7576,17219
11782,13152
8462,13086
10645,1800
11449,19658
19508,34871
18366,2679
10357,10141
19300,320
11374,11077
9681,5902
8139,17017
9855,11058
882,115517
14798,163546
4039,8115
15182,10578
4991,10877
5726,6869
8626,16685
17014,19376
15802,237113
4620,980
5997,3870
1512,2247
14281,19398
9154,18348
16660,10626
16756,211978
13743,12140
17765,6439
3352,2702
12343,213884
7202,311355
18463,141666
12163,392280
7543,17459
17133,9977
19639,178846
6416,163836
839,12076
16840,5582
16373,4318
2936,325287
7291,14173
19042,17232
2800,2845
6177,129215
601,18056
2167,141845
4519,13462
19588,3544
9364,2982
14658,26688
7491,11486
14531,168268
18146,15382
15196,18968
5738,16385
13115,110355
5409,15058
5281,114612
18096,7761
19706,940
19388,36044
9274,747
10141,30400
1954,10571
13351,3121
3833,15484
19546,16487
3388,14840
5284,14233
19324,131896
2592,22394
10802,17502
4370,11424
11828,12399
5396,16820
3613,87689
18780,583
6200,83447
2668,6611
16030,305
2971,476
11806,393798
4155,5782
13223,15354
12570,18582
17553,8629
14536,242
8287,1365
3346,17773
7376,296710
15091,10902
12763,5455
1054,18930
10821,17739
7898,100211
8816,5981
13274,6635
13173,138440
2499,309626
2955,120772
13911,3915
1036,19400
2995,11996
15459,338593
12788,307732
16604,515
11225,11850
12676,14596
9387,2048
8531,5306
14040,18317
18242,294737
12264,11087
10501,16155
3969,9012
5213,114448
13045,8808
13133,10787
17747,19662
6666,778
19604,89756
4764,395398
17514,6604
8477,11099
15028,7572
19583,18754
19446,14616
15230,6366
4074,10719
13005,17790
1534,4092
11017,14587
7740,13699
7014,24000
6073,6068
12373,12167
13691,6940
19792,405600
11350,20314
6681,28648
11447,6987
181,298731
202,3222
1999,7208
10068,114750
3954,205968
15285,15984
12234,4804
9544,11168
16405,307601
12106,39397
18369,166337
16601,14032
5181,288713
253,19174
14768,1575
9534,10942
377,3283
7145,2382
9576,307469
17913,96607
1437,297094
4900,6088
3099,1824
14981,13385
1977,3547
17084,16616
15627,15542
18034,5467
12682,17083
1788,15724
3191,18540
4723,16620
17767,14994
5106,175269
14750,142249
15570,3882
195,8219
9464,6483
12315,15737
2599,1974
15507,1187
16533,7884
16133,19861
867,9014
66,12183
2101,13002
990,15993
1121,15204
11229,13670
17432,4006
19288,15392
14402,11438
14271,10141
4732,7666
4345,408025
18607,482
5863,126694
10237,1917
5351,7272
17420,13097
11192,4234
9600,132394
15895,6691
984,16679
18251,16474
519,7038
19993,16813
11030,15365
4158,16098
5609,12265
10917,10215
14013,2514
2923,16794
8031,20302
9029,5979
5683,1501
7093,7356
2864,5135
12612,9467
8117,11728
9556,298553
6493,3947
11943,300490
3443,1448
9809,1431
8114,17351
15906,18830
4000,344567
9173,6754
18028,398283
7258,14420
11191,16862
17182,18940
10035,15714
18844,16233
17199,5602
10994,127396
4848,15046
14302,337620
7062,1118
13839,16874
2899,3493
3102,14443
17140,302978
10022,1347
8346,15468
7017,9488
13655,4019
5878,17743
6913,6451
7862,2065
13614,3232
3361,19824
19920,3320
19932,115420
5428,133668
8684,438
19057,7869
2467,17143
18059,14898
11404,14421
6783,10804
13334,2196
7466,18492
11670,11718
14733,15870
3912,19333
11646,10267
18037,1764
905,7974
11255,15606
15152,19189
10605,40673
6415,13624
18572,1143
7788,169763
14559,3474
18721,5724
4187,130569
187,3929
3169,10832
1434,13178
13574,663
7679,3331
3010,17271
9406,15707
17245,397232
1681,18227
699,328068
4414,1990
475,16741
11946,183647
19924,11939
9852,10372
17586,9300
2948,15053
16922,12764
8379,1366
19740,1943
14866,5598
16981,329966
4330,2855
11615,11597
18600,346964
8848,12159
12410,18257
16925,9094
792,342912
9264,3614
15916,15682
15744,326021
11823,11429
16179,163880
12988,16071
4868,109709
15021,11016
11134,37315
3558,10929
4672,5228
14813,15623
7506,17504
3250,5530
7390,523
14361,8672
17000,19208
15045,15645
232,26152
6290,11631
14786,12265
8620,8111
17690,207322
11743,292944
3958,16740
4350,8162
19875,5865
6258,2795
4548,1042
2526,17872
16648,6852
9654,13332
2511,2888
9523,8360
15018,135368
13641,11910
8250,18455
7298,9775
16211,5332
7744,8757
10109,9718
4567,9040
7340,93923
18746,14782
12750,689
18677,9138
5779,2610
6638,2619
12347,17959
13396,2218
12089,35662
9812,3767
168,11454
5386,292315
10618,16060
4236,2213
2833,18568
12332,15325
18123,5256
17515,36928
17146,22555
302,12805
3325,8264
4062,330156
10934,106291
17095,197
10251,20675
8286,290575
4253,20394
19684,7629
3016,7371
12307,306803
6577,9668
6223,4440
12520,20118
4421,214687
8495,1995
1027,15989
13367,13623
3792,10516
7526,338380
10115,3606
16609,297522
14518,139764
15740,327345
11996,13761
7594,299388
19812,13352
14470,16825
5808,1028
378,3041
2958,3151
19657,325754
1737,2429
9632,2117
14461,16098
5328,961
481,2318
10668,3245
1623,15645
19688,15650
9614,207325
2205,7998
19992,222264
333,860
3529,16129
16137,20158
4048,772
18747,5945
19201,9604
8001,6254
17585,15004
341,20200
11709,167947
19390,12835
11430,216
4938,1260
4508,11592
14719,5516
13621,12424
4667,329194
17707,3097
12550,6177
7101,25932
9440,212860
1273,1492
12951,10878
8846,17200
10751,167969
15849,15606
17706,6016
11772,289388
14252,24652
5244,15762
17534,11359
7274,296786
17289,1390
13006,6666
19212,16782
9080,2465
16770,300519
5667,19120
12357,14834
7339,5656
7569,12860
6649,10815
17310,3851
4227,284
16537,7347
11696,362
10928,1316
4294,3348
2876,6783
10351,10855
1861,4522
16721,9628
6105,19258
74,9736
7808,19844
2267,343053
6718,12590
5968,11099
8538,11596
9927,15869
19036,13214
12280,306237
12882,288087
16605,317913
6440,13569
18132,2233
19385,7644
16187,6685
15876,14573
10791,304116
11479,15419
14543,3900
1941,13032
16599,294758
10307,6281
1031,3174
4983,105209
3852,17668
11367,7600
11009,14727
19626,14953
18739,16071
2812,14662
15551,11658
15603,3622
18785,19956
987,7421
8008,5916
629,8242
13832,12102
19136,16101
11906,288524
8473,34030
8721,35555
3917,82109
19336,17066
15751,2075
7371,4886
18771,23484
4125,2808
6261,343727
18839,3812
13467,5979
16859,8604
1321,3998
10139,795
2223,2344
10413,8390
12814,5978
16650,8410
3021,1965
9762,701
5214,8983
17873,113824
5042,1555
9781,9314
6484,13456
997,18989
19778,2314
12053,16697
12189,17055
16935,322665
3624,168097
4998,20055
3640,445
5913,22422
2585,7234
44,6644
2115,2970
10556,2783
7395,5151
4540,321441
7739,19891
12561,9093
13948,328904
3226,9065
19451,19197
9625,20408
19576,16333
14188,419
11910,10875
10588,7864
2638,11665
18589,16770
13342,12615
7963,302141
4615,9175
14192,3789
14524,2792
16695,298129
281,4898
3873,6832
15476,1671
10615,4300
10580,13226
16844,286428
1232,17957
19650,214743
1997,292
9306,13996
15728,112118
12652,12568
12391,1279
18214,138265
6647,19228
11972,12172
13559,28
9134,4853
11086,3078
5879,7440
14209,2325
12843,7621
15980,11046
19086,10667
4530,402031
11356,12134
12184,131877
419,8538
10587,6203
3562,18463
9153,4671
4606,2974
12080,3087
17799,404251
4156,20284
6500,20229
3149,4839
12097,424
15585,297783
5769,86
10669,20181
10287,18451
4229,12880
4646,17912
4335,5504
4796,8859
12634,6843
11837,10615
12456,14222
7449,2811
794,14974
7363,3562
15823,3640
11957,12842
3397,16911
16118,8686
7356,3141
18396,4395
19631,19884
1087,6704
2367,11055
3249,17763
19409,12420
18045,276
13373,10498
19807,5526
18538,8127
4153,6698
15972,3597
5867,116961
2554,214889
10361,5627
3118,36043
2293,12062
9196,10998
2235,7232
7509,7121
9859,530
635,166661
18042,87399
14952,3593
6384,134459
1148,4877
18378,10296
11907,12822
15937,6035
16113,16877
13098,12690
13760,8391
1136,330075
10136,60291
10456,212489
10720,343248
13338,5219
1077,7899
2277,388611
2227,12266
14109,19448
11235,14883
7045,132328
7670,19427
18085,10136
15735,34828
17262,224270
4777,11249
3803,94004
13862,92992
18885,5894
8754,295044
14015,5958
487,2027
5564,6966
18447,15177
11411,1505
19718,11656
19359,5686
16919,1805
9670,8742
1099,18963
7762,17399
13754,210894
2589,20155
14572,4569
6464,5404
1342,133722
13154,12978
11534,2527
14493,6337
2863,84681
15054,16836
6419,11522
15524,14017
2643,12879
5150,4328
8410,404801
6652,435
1645,4360
101,344170
16810,166459
13010,9379
8613,7397
16686,210678
15113,90591
19376,34048
16343,9664
16252,3905
8749,2817
3970,101522
877,449
11233,86641
4525,13701
13375,6682
18581,9441
3490,4029
9798,9063
16181,212759
5039,31340
10265,15526
15588,6306
5969,1858
11073,18496
15704,258935
12671,15606
6993,11440
13121,873
16162,11856
16634,11914
11589,10359
19150,136176
16834,302717
7748,7150
6492,167011
3468,137586
17107,14054
4514,13604
10165,7457
15776,16410
15644,2231
14900,2520
7246,17444
12716,18778
8137,15978
6304,305688
10236,314642
3376,15055
1719,211257
2260,304411
6170,1753
3719,13644
3475,7770
16178,5529
14506,289302
1487,17989
9898,5779
116,13905
10447,17404
6831,289432
13616,5137
4107,137162
5563,13343
12146,16764
4948,35723
10222,4767
7072,8665
5912,10524
8897,10241
3424,997
8086,16083
4561,9804
4981,9225
16404,16931
17340,14646
18626,5387
16458,10712
3092,111867
1107,299748
9907,11791
2838,15883
6735,181355
18016,19584
1913,1370
14010,11880
14626,4574
6107,5660
2372,216072
1168,6475
8817,3025
19753,9274
13741,24047
15530,2138
13941,3452
18650,11060
5161,95529
9940,17116
10526,4491
2145,335120
19954,10345
7618,307286
17184,13472
1513,7844
11903,9158
9623,11220
3000,1990
15639,648
17778,287006
9519,3800
10179,15191
6912,13123
2000,4262
5695,127447
5448,4720
139,3684
4432,1514
17363,165992
2286,19252
7110,25753
12397,19
12379,8238
8974,13510
2621,14807
1249,275
11300,3004
2078,327468
7845,16828
17336,4643
5407,9083
737,9312
18282,167603
3544,13610
15811,17081
15389,6067
11370,9632
11413,14586
10301,10199
10257,7845
5074,296686
2406,97435
19989,17841
6231,5053
15420,133977
10235,13629
9683,83487
15478,11483
18362,12520
7516,118977
10627,27005
13168,7873
795,5083
8539,17218
17446,2853
13483,20137
16246,23962
